traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,078264093908037",7,"0,212017933847654","633,233235955238","0,716150681177775","2,12102293968201",1712049,",,/data/Test/IKV_paper/analyst/algorithms,yaml","634,956224679947","0,82517409324646","0,295930862426758","2,3342","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,078320657733227",7,"0,213259969461684","636,165524284045","0,721980094909668","5,58965086936951",1712116,",,/data/Test/IKV_paper/analyst/algorithms,yaml","637,508390188217","0,830235958099365","0,298316240310669","3,72014722222222","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0777549084738177",7,"0,20994831443633","630,816751480103","0,718157927195231","1,98571729660034",1711108,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,804840087891","0,825950145721436","0,296358346939087","2,68066215277777","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0782754552009065",7,"0,213504142835903","635,774698615074","0,721102714538574","1,93718433380127",1711257,",,/data/Test/IKV_paper/analyst/algorithms,yaml","637,052991867065","0,831548690795898","0,304027318954468","3,61905243055555","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0777136517790603",7,"0,212732990796134","632,466636776924","0,71454131603241","2,11035418510437",1711804,",,/data/Test/IKV_paper/analyst/algorithms,yaml","634,317276239395","0,828335523605347","0,297301054000855","4,95815173611111","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0780033926660429",7,"0,210799294723494","631,604601025581","0,717848976453145","2,21050190925598",1711530,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,052723169327","0,825995922088623","0,295410633087158","2,73033541666666","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0779798013592996",7,"0,2140137351866","635,358456691106","0,72076960404714","7,1995837688446",1712011,",,/data/Test/IKV_paper/analyst/algorithms,yaml","637,385756015778","0,829754829406738","0,296059131622314","2,62922152777777","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775393437215426",7,"0,211101043251003","630,735877156258","0,717468619346619","1,86298871040344",1711056,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,089990377426","0,828418016433716","0,294857501983643","3,82261111111111","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0774884930475397",7,"0,211995977950043","632,191521565119","0,717780510584513","1,80163836479187",1712107,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,18622469902","0,82644510269165","0,295304298400879","4,01877881944444","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0783878060380996",7,"0,211421309701548","634,513547499975","0,722233573595683","3,63243508338928",1711715,",,/data/Test/IKV_paper/analyst/algorithms,yaml","636,472119092941","0,83148980140686","0,298151254653931","4,66287951388888","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775121150196191",7,"0,211376141275069","630,342885533969","0,719473560651143","1,89115262031555",1710992,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,419159889221","0,82888674736023","0,296812534332275","3,61937256944444","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0769237359012063",7,"0,213733187937897","629,857081373533","0,719507575035095","1,83092594146729",1711287,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,843986034393","0,830086946487427","0,295678377151489","4,36484444444444","0,191074634521672",4470
23793479278,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775470455840334",7,"0,210803843344618","631,041766206423","0,716493248939514","1,85308074951172",1711976,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,084795713425","0,827109336853027","0,296321868896484","3,72099479166666","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775695328504836",7,"0,211297963129594","630,67535340786","0,71676250298818","2,06565165519714",1711252,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,245992422104","0,82610297203064","0,29714298248291","4,66193263888888","0,191074634521672",4470
23786110122,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0779564615612276",7,"0,211086617060156","631,65967531999","0,72001322110494","1,91887497901917",1711580,",,/data/Test/IKV_paper/analyst/algorithms,yaml","634,316042423248","0,829595327377319","0,29611086845398","4,41660555555555","0,191074634521672",4470
23789794700,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0772242238798244",7,"0,211384838112782","630,601438760757","0,718517343203227","1,90913891792297",1711416,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,553601503372","0,825753211975098","0,296507596969605","5,30578611111111","0,191074634521672",4470
23795321567,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,077500708572861",7,"0,211577001834076","630,49519097805","0,720209956169128","11,0155529975891",1711210,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,130745410919","0,826334476470947","0,296665668487549","3,91694166666666","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0773969682319752",7,"0,213205834949843","632,264086524645","0,718087514241537","12,9783036708832",1711201,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,329656839371","0,829333066940308","0,29663872718811","3,6708875","0,191074634521672",4470
