traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0799611241850134",4,"0,159440640892301","33,3715442657471","0,148697471618652","9,58486676216126",1118311,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3483374118805","0,181530237197876","0,0418260097503662","6,67E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0798795938491821",4,"0,158775305747986","34,0044842243195","0,147990465164185","9,70774507522583",1118266,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,422956943512","0,182720899581909","0,0417709350585938","6,33E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,076084907414162",4,"0,163365413461413","29,7972135782242","0,148200464248657","4,46647596359253",1116568,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,2813303470612","0,181984424591064","0,0415632724761963","6,87E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0762676990195497",4,"0,170366337469646","33,0404894590378","0,147661113739014","2,14869689941406",1117557,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4780659675598","0,182002544403076","0,0417981147766113","6,87E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0771449667133697",4,"0,165657008545739","33,4097863912582","0,147494316101074","7,56468391418457",1118253,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4316534996033","0,181537866592407","0,0415692329406738","7,00E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,078913619093699",4,"0,158189523220062","31,6354175329208","0,147709727287292","2,80389475822449",1116710,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4049713611603","0,182187080383301","0,0418601036071777","6,87E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0767642693976833",4,"0,164341338191714","32,0630705595017","0,147651791572571","2,28734540939331",1117546,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,5312829017639","0,181570053100586","0,0417351722717285","6,80E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0771504271520327",4,"0,167090732710702","32,7924507379532","0,14775288105011","12,5951547622681",1118035,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4013550281525","0,182207107543945","0,0419144630432129","6,80E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0764928073099215",4,"0,16050026672227","29,9457068443298","0,148054385185242","3,44426083564758",1117546,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,2744598388672","0,182029247283936","0,0423350334167481","6,67E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0787525872661643",4,"0,15606490118163","33,2316177368164","0,147864937782288","7,47776317596436",1118393,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4687814712524","0,181931257247925","0,0419440269470215","6,60E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0778796212313926",4,"0,159116337129048","32,300861620903","0,147574138641357","9,43198013305664",1117798,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4047658443451","0,181556224822998","0,0417630672454834","6,20E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0782112190168198",4,"0,159141669103077","32,917458319664","0,148320388793945","4,04038667678833",1117569,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4115998744965","0,181797027587891","0,042255163192749","6,47E-05","0,277227722772277",280
