traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
0,0,0,{},0.0626373291015625,7,-1,1.6009507179260254,0.016303062438964844,1.4707677364349365,1711736,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6012012958526611,0.01690506935119629,0.006792783737182617,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9311904907226562e-05,1.567636489868164,0.0162813663482666,1.4865543842315674,1711658,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5678930282592773,0.01807117462158203,0.008594512939453125,0.0,1.0,1
0,0,0,{},0.001155853271484375,7,-1,1.5442640781402588,0.016424179077148438,1.4729349613189697,1711784,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5445373058319092,0.016264915466308594,0.006506919860839844,0.0,0.0,0
0,0,0,{},0.01832437515258789,7,-1,1.5636513233184814,0.016666173934936523,1.4688658714294434,1711282,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5639073848724365,0.017253398895263672,0.006674289703369141,0.0,0.0,0
0,0,0,{},0.04185795783996582,7,-1,1.6012651920318604,0.01627802848815918,1.4710047245025635,1711747,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6015219688415527,0.016283750534057617,0.0067899227142333984,0.0,0.0,0
0,0,0,{},0.04191398620605469,7,-1,1.598222017288208,0.01625800132751465,1.4692485332489014,1711842,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5985050201416016,0.016241788864135742,0.006784677505493164,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.02350592613220215,1.5680932998657227,0.017642498016357422,1.4713621139526367,1711794,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5683977603912354,0.01791858673095703,0.006640911102294922,0.0,1.0,1
0,0,0,{},0.06239581108093262,7,-1,1.6043832302093506,0.01666426658630371,1.469364881515503,1711632,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6046772003173828,0.017243623733520508,0.0069179534912109375,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9073486328125e-05,1.5691778659820557,0.016827821731567383,1.470543622970581,1711020,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.569458246231079,0.01687026023864746,0.006691455841064453,0.0,1.0,1
0,0,0,{},0.0011625289916992188,7,-1,1.5397295951843262,0.016367197036743164,1.4697701930999756,1711965,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5400233268737793,0.01632976531982422,0.0065386295318603516,0.0,0.0,0
